STDR_YYQU_CD,행정동코드,행정동명,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_STOR_CO,CLSBIZ_STOR_CO,FRC_STOR_CO,CLSBIZ_RT
20211,11440610,염리동,CS100002,중식음식점,3,4,0,0,1,0
20211,11440610,염리동,CS100003,일식음식점,9,10,1,0,1,0
20211,11440610,염리동,CS100004,양식음식점,9,10,0,0,1,0
20211,11440610,염리동,CS100005,제과점,15,17,0,0,2,0
20211,11440610,염리동,CS100006,패스트푸드점,4,11,0,0,7,0
20211,11440610,염리동,CS100007,치킨전문점,5,8,0,0,3,0
20211,11440610,염리동,CS100008,분식전문점,20,25,0,0,5,0
20211,11440610,염리동,CS100009,호프-간이주점,18,23,0,1,5,4
20211,11440610,염리동,CS100010,커피-음료,31,46,1,0,15,0
20212,11440610,염리동,CS100001,한식음식점,64,73,2,2,9,3
20212,11440610,염리동,CS100002,중식음식점,3,4,0,0,1,0
20212,11440610,염리동,CS100003,일식음식점,9,10,0,0,1,0
20212,11440610,염리동,CS100004,양식음식점,9,10,0,0,1,0
20212,11440610,염리동,CS100005,제과점,16,18,1,0,2,0
20212,11440610,염리동,CS100006,패스트푸드점,6,13,2,0,7,0
20212,11440610,염리동,CS100007,치킨전문점,5,8,0,0,3,0
20212,11440610,염리동,CS100008,분식전문점,19,23,0,2,4,9
20212,11440610,염리동,CS100009,호프-간이주점,17,22,0,1,5,5
20212,11440610,염리동,CS100010,커피-음료,34,52,7,1,18,2
20213,11440610,염리동,CS100001,한식음식점,66,74,5,4,8,5
20213,11440610,염리동,CS100002,중식음식점,4,5,1,0,1,0
20213,11440610,염리동,CS100003,일식음식점,9,10,0,0,1,0
20213,11440610,염리동,CS100004,양식음식점,10,11,1,0,1,0
20213,11440610,염리동,CS100005,제과점,17,19,1,0,2,0
20213,11440610,염리동,CS100006,패스트푸드점,8,16,3,0,8,0
20213,11440610,염리동,CS100007,치킨전문점,5,8,0,0,3,0
20213,11440610,염리동,CS100008,분식전문점,19,23,0,0,4,0
20213,11440610,염리동,CS100009,호프-간이주점,16,21,0,1,5,5
20213,11440610,염리동,CS100010,커피-음료,35,52,1,1,17,2
20214,11440610,염리동,CS100001,한식음식점,63,72,4,6,9,8
20214,11440610,염리동,CS100002,중식음식점,4,6,1,0,2,0
20214,11440610,염리동,CS100003,일식음식점,9,11,1,0,2,0
20214,11440610,염리동,CS100004,양식음식점,13,14,3,0,1,0
20214,11440610,염리동,CS100005,제과점,16,18,0,1,2,6
20214,11440610,염리동,CS100006,패스트푸드점,7,15,0,1,8,7
20214,11440610,염리동,CS100007,치킨전문점,5,10,2,0,5,0
20214,11440610,염리동,CS100008,분식전문점,20,24,3,2,4,8
20214,11440610,염리동,CS100009,호프-간이주점,13,16,0,5,3,31
20214,11440610,염리동,CS100010,커피-음료,38,55,4,1,17,2
20221,11440610,염리동,CS100001,한식음식점,63,72,1,1,9,1
20221,11440610,염리동,CS100002,중식음식점,5,7,1,0,2,0
20221,11440610,염리동,CS100003,일식음식점,10,11,1,1,1,9
20221,11440610,염리동,CS100004,양식음식점,13,14,0,0,1,0
20221,11440610,염리동,CS100005,제과점,18,20,2,0,2,0
20221,11440610,염리동,CS100006,패스트푸드점,7,15,0,0,8,0
20221,11440610,염리동,CS100007,치킨전문점,5,10,0,0,5,0
20221,11440610,염리동,CS100008,분식전문점,19,23,0,1,4,4
20221,11440610,염리동,CS100009,호프-간이주점,13,16,1,1,3,6
20221,11440610,염리동,CS100010,커피-음료,36,52,0,3,16,6
20222,11440610,염리동,CS100001,한식음식점,63,72,0,0,9,0
20222,11440610,염리동,CS100002,중식음식점,5,7,1,1,2,14
20222,11440610,염리동,CS100003,일식음식점,10,11,0,0,1,0
20222,11440610,염리동,CS100004,양식음식점,13,14,0,0,1,0
20222,11440610,염리동,CS100005,제과점,18,20,0,0,2,0
20222,11440610,염리동,CS100006,패스트푸드점,7,17,2,0,10,0
20222,11440610,염리동,CS100007,치킨전문점,4,9,1,2,5,22
20222,11440610,염리동,CS100008,분식전문점,18,22,0,1,4,5
20222,11440610,염리동,CS100009,호프-간이주점,12,15,0,1,3,7
20222,11440610,염리동,CS100010,커피-음료,38,54,5,3,16,6
20223,11440610,염리동,CS100001,한식음식점,60,68,0,4,8,6
20223,11440610,염리동,CS100002,중식음식점,5,7,0,0,2,0
20223,11440610,염리동,CS100003,일식음식점,12,13,2,0,1,0
20223,11440610,염리동,CS100004,양식음식점,14,15,1,0,1,0
20223,11440610,염리동,CS100005,제과점,17,19,0,1,2,5
20223,11440610,염리동,CS100006,패스트푸드점,6,16,0,1,10,6
20223,11440610,염리동,CS100007,치킨전문점,4,9,0,0,5,0
20223,11440610,염리동,CS100008,분식전문점,18,22,1,1,4,5
20223,11440610,염리동,CS100009,호프-간이주점,13,15,1,1,2,7
20223,11440610,염리동,CS100010,커피-음료,39,54,3,3,15,6
20224,11440610,염리동,CS100001,한식음식점,58,68,2,2,10,3
20224,11440610,염리동,CS100002,중식음식점,7,10,4,1,3,10
20224,11440610,염리동,CS100003,일식음식점,12,13,0,0,1,0
20224,11440610,염리동,CS100004,양식음식점,13,16,2,1,3,6
20224,11440610,염리동,CS100005,제과점,17,19,1,1,2,5
20224,11440610,염리동,CS100006,패스트푸드점,7,17,1,0,10,0
20224,11440610,염리동,CS100007,치킨전문점,4,9,0,0,5,0
20224,11440610,염리동,CS100008,분식전문점,20,24,2,0,4,0
20224,11440610,염리동,CS100009,호프-간이주점,13,15,0,0,2,0
20224,11440610,염리동,CS100010,커피-음료,41,58,6,2,17,3
20231,11440610,염리동,CS100001,한식음식점,57,67,2,3,10,5
20231,11440610,염리동,CS100002,중식음식점,7,10,0,0,3,0
20231,11440610,염리동,CS100003,일식음식점,11,13,1,1,2,8
20231,11440610,염리동,CS100004,양식음식점,13,16,0,0,3,0
20231,11440610,염리동,CS100005,제과점,16,18,0,1,2,6
20231,11440610,염리동,CS100006,패스트푸드점,7,17,1,1,10,6
20231,11440610,염리동,CS100007,치킨전문점,4,9,0,0,5,0
20231,11440610,염리동,CS100008,분식전문점,19,22,1,3,3,14
20231,11440610,염리동,CS100009,호프-간이주점,14,16,1,0,2,0
20231,11440610,염리동,CS100010,커피-음료,41,56,2,4,15,7
20232,11440610,염리동,CS100001,한식음식점,61,71,7,3,10,4
20232,11440610,염리동,CS100002,중식음식점,7,10,0,0,3,0
20232,11440610,염리동,CS100003,일식음식점,11,13,0,0,2,0
20232,11440610,염리동,CS100004,양식음식점,13,15,0,1,2,7
20232,11440610,염리동,CS100005,제과점,16,18,0,0,2,0
20232,11440610,염리동,CS100006,패스트푸드점,7,18,1,0,11,0
20232,11440610,염리동,CS100007,치킨전문점,4,9,0,0,5,0
20232,11440610,염리동,CS100008,분식전문점,20,23,2,1,3,4
20232,11440610,염리동,CS100009,호프-간이주점,15,17,1,0,2,0
20232,11440610,염리동,CS100010,커피-음료,39,55,2,3,16,6
20233,11440610,염리동,CS100001,한식음식점,61,73,4,2,12,3
20233,11440610,염리동,CS100002,중식음식점,6,9,0,1,3,11
20233,11440610,염리동,CS100003,일식음식점,12,14,1,0,2,0
20233,11440610,염리동,CS100004,양식음식점,13,15,1,1,2,7
20233,11440610,염리동,CS100005,제과점,14,16,1,3,2,19
20233,11440610,염리동,CS100006,패스트푸드점,8,19,1,0,11,0
20233,11440610,염리동,CS100007,치킨전문점,4,9,0,0,5,0
20233,11440610,염리동,CS100008,분식전문점,21,24,3,2,3,8
20233,11440610,염리동,CS100009,호프-간이주점,15,17,0,0,2,0
20233,11440610,염리동,CS100010,커피-음료,37,52,3,6,15,12
20234,11440610,염리동,CS100001,한식음식점,64,76,3,0,12,0
20234,11440610,염리동,CS100002,중식음식점,6,9,0,0,3,0
20234,11440610,염리동,CS100003,일식음식점,10,12,1,3,2,25
20234,11440610,염리동,CS100004,양식음식점,14,16,2,1,2,6
20234,11440610,염리동,CS100005,제과점,13,15,1,2,2,13
20234,11440610,염리동,CS100006,패스트푸드점,7,19,1,1,12,5
20234,11440610,염리동,CS100007,치킨전문점,4,10,1,0,6,0
20234,11440610,염리동,CS100008,분식전문점,21,28,5,1,7,4
20234,11440610,염리동,CS100009,호프-간이주점,15,17,0,0,2,0
20234,11440610,염리동,CS100010,커피-음료,36,50,2,4,14,8
20241,11440610,염리동,CS100001,한식음식점,63,74,3,5,11,7
20241,11440610,염리동,CS100002,중식음식점,6,9,0,0,3,0
20241,11440610,염리동,CS100003,일식음식점,10,13,1,0,3,0
20241,11440610,염리동,CS100004,양식음식점,16,18,2,0,2,0
20241,11440610,염리동,CS100005,제과점,15,17,2,0,2,0
20241,11440610,염리동,CS100006,패스트푸드점,7,19,0,0,12,0
20241,11440610,염리동,CS100007,치킨전문점,4,10,0,0,6,0
20241,11440610,염리동,CS100008,분식전문점,22,28,1,1,6,4
20241,11440610,염리동,CS100009,호프-간이주점,15,17,0,0,2,0
20241,11440610,염리동,CS100010,커피-음료,40,54,4,0,14,0
20242,11440610,염리동,CS100001,한식음식점,65,75,5,4,10,5
20242,11440610,염리동,CS100002,중식음식점,6,7,0,2,1,29
20242,11440610,염리동,CS100003,일식음식점,10,13,0,0,3,0
20242,11440610,염리동,CS100004,양식음식점,16,18,0,0,2,0
20242,11440610,염리동,CS100005,제과점,15,17,0,0,2,0
20242,11440610,염리동,CS100006,패스트푸드점,7,18,0,1,11,6
20242,11440610,염리동,CS100007,치킨전문점,4,11,1,0,7,0
20242,11440610,염리동,CS100008,분식전문점,22,29,3,2,7,7
20242,11440610,염리동,CS100009,호프-간이주점,14,16,0,1,2,6
20242,11440610,염리동,CS100010,커피-음료,41,56,4,2,15,4
20243,11440610,염리동,CS100001,한식음식점,66,76,3,2,10,3
20243,11440610,염리동,CS100002,중식음식점,6,7,0,0,1,0
20243,11440610,염리동,CS100003,일식음식점,11,14,1,0,3,0
20243,11440610,염리동,CS100004,양식음식점,16,18,1,1,2,6
20243,11440610,염리동,CS100005,제과점,16,18,1,0,2,0
20243,11440610,염리동,CS100006,패스트푸드점,7,18,2,2,11,11
20243,11440610,염리동,CS100007,치킨전문점,4,9,0,2,5,22
20243,11440610,염리동,CS100008,분식전문점,21,28,1,2,7,7
20243,11440610,염리동,CS100009,호프-간이주점,13,15,0,1,2,7
20243,11440610,염리동,CS100010,커피-음료,41,55,2,3,14,6
20244,11440610,염리동,CS100001,한식음식점,66,76,2,2,10,3
20244,11440610,염리동,CS100002,중식음식점,6,7,1,1,1,14
20244,11440610,염리동,CS100003,일식음식점,11,14,0,0,3,0
20244,11440610,염리동,CS100004,양식음식점,16,18,0,0,2,0
20244,11440610,염리동,CS100005,제과점,16,18,0,0,2,0
20244,11440610,염리동,CS100006,패스트푸드점,6,16,0,2,10,13
20244,11440610,염리동,CS100007,치킨전문점,4,9,0,0,5,0
20244,11440610,염리동,CS100008,분식전문점,21,27,0,1,6,4
20244,11440610,염리동,CS100009,호프-간이주점,13,15,0,0,2,0
20244,11440610,염리동,CS100010,커피-음료,40,55,1,1,15,2
20191,11440590,용강동,CS100001,한식음식점,168,193,8,9,25,5
20191,11440590,용강동,CS100002,중식음식점,12,13,1,0,1,0
20191,11440590,용강동,CS100003,일식음식점,26,29,3,0,3,0
20191,11440590,용강동,CS100004,양식음식점,10,12,1,1,2,8
20191,11440590,용강동,CS100005,제과점,7,14,0,1,7,7
20191,11440590,용강동,CS100006,패스트푸드점,1,8,0,0,7,0
20191,11440590,용강동,CS100007,치킨전문점,5,12,0,1,7,8
20191,11440590,용강동,CS100008,분식전문점,18,24,1,1,6,4
20191,11440590,용강동,CS100009,호프-간이주점,57,63,1,3,6,5
20191,11440590,용강동,CS100010,커피-음료,49,62,3,1,13,2
20192,11440590,용강동,CS100001,한식음식점,171,195,11,9,24,5
20192,11440590,용강동,CS100002,중식음식점,12,13,0,0,1,0
20192,11440590,용강동,CS100003,일식음식점,26,30,2,1,4,3
20192,11440590,용강동,CS100004,양식음식점,10,12,2,2,2,17
20192,11440590,용강동,CS100005,제과점,7,14,0,0,7,0
20192,11440590,용강동,CS100006,패스트푸드점,1,8,0,0,7,0
20192,11440590,용강동,CS100007,치킨전문점,5,12,0,0,7,0
20192,11440590,용강동,CS100008,분식전문점,17,23,1,2,6,9
20192,11440590,용강동,CS100009,호프-간이주점,55,61,2,4,6,7
20192,11440590,용강동,CS100010,커피-음료,50,63,3,2,13,3
20193,11440590,용강동,CS100001,한식음식점,168,193,6,8,25,4
20193,11440590,용강동,CS100002,중식음식점,12,13,0,0,1,0
20193,11440590,용강동,CS100003,일식음식점,26,30,3,3,4,10
20193,11440590,용강동,CS100004,양식음식점,10,12,0,0,2,0
20193,11440590,용강동,CS100005,제과점,7,14,0,0,7,0
20193,11440590,용강동,CS100006,패스트푸드점,1,9,1,0,8,0
20193,11440590,용강동,CS100007,치킨전문점,5,12,0,0,7,0
20193,11440590,용강동,CS100008,분식전문점,18,24,1,0,6,0
20193,11440590,용강동,CS100009,호프-간이주점,56,61,3,3,5,5
20193,11440590,용강동,CS100010,커피-음료,49,62,1,2,13,3
20194,11440590,용강동,CS100001,한식음식점,165,189,4,8,24,4
20194,11440590,용강동,CS100002,중식음식점,12,13,0,0,1,0
20194,11440590,용강동,CS100003,일식음식점,23,27,0,3,4,11
20194,11440590,용강동,CS100004,양식음식점,11,12,1,1,1,8
20194,11440590,용강동,CS100005,제과점,7,14,0,0,7,0
20194,11440590,용강동,CS100006,패스트푸드점,3,11,2,0,8,0
20194,11440590,용강동,CS100007,치킨전문점,5,12,0,0,7,0
20194,11440590,용강동,CS100008,분식전문점,18,24,1,1,6,4
20194,11440590,용강동,CS100009,호프-간이주점,54,59,1,3,5,5
20194,11440590,용강동,CS100010,커피-음료,47,58,3,7,11,12
20201,11440590,용강동,CS100001,한식음식점,166,195,13,7,29,4
20201,11440590,용강동,CS100002,중식음식점,12,13,0,0,1,0
20201,11440590,용강동,CS100003,일식음식점,20,24,0,3,4,13
20201,11440590,용강동,CS100004,양식음식점,13,16,4,0,3,0
20201,11440590,용강동,CS100005,제과점,6,12,0,2,6,17
20201,11440590,용강동,CS100006,패스트푸드점,3,11,0,0,8,0
20201,11440590,용강동,CS100007,치킨전문점,5,13,1,0,8,0
20201,11440590,용강동,CS100008,분식전문점,18,24,1,1,6,4
20201,11440590,용강동,CS100009,호프-간이주점,52,57,0,2,5,4
20201,11440590,용강동,CS100010,커피-음료,47,57,3,4,10,7
20202,11440590,용강동,CS100001,한식음식점,167,194,6,7,27,4
20202,11440590,용강동,CS100002,중식음식점,12,13,0,0,1,0
20202,11440590,용강동,CS100003,일식음식점,20,24,1,1,4,4
20202,11440590,용강동,CS100004,양식음식점,15,18,2,0,3,0
20202,11440590,용강동,CS100005,제과점,6,12,1,1,6,8
20202,11440590,용강동,CS100006,패스트푸드점,3,11,0,0,8,0
20202,11440590,용강동,CS100007,치킨전문점,6,14,1,0,8,0
20202,11440590,용강동,CS100008,분식전문점,17,23,0,1,6,4
20202,11440590,용강동,CS100009,호프-간이주점,52,57,1,1,5,2
20202,11440590,용강동,CS100010,커피-음료,47,57,1,1,10,2
20203,11440590,용강동,CS100001,한식음식점,174,203,12,5,29,3
20203,11440590,용강동,CS100002,중식음식점,14,16,3,0,2,0
20203,11440590,용강동,CS100003,일식음식점,21,24,1,1,3,4
20203,11440590,용강동,CS100004,양식음식점,17,19,1,0,2,0
20203,11440590,용강동,CS100005,제과점,6,11,0,0,5,0
20203,11440590,용강동,CS100006,패스트푸드점,4,12,0,1,8,8
20203,11440590,용강동,CS100007,치킨전문점,6,14,0,0,8,0
20203,11440590,용강동,CS100008,분식전문점,18,25,4,1,7,4
20203,11440590,용강동,CS100009,호프-간이주점,51,55,2,4,4,7
20203,11440590,용강동,CS100010,커피-음료,47,57,1,2,10,4
20204,11440590,용강동,CS100001,한식음식점,170,198,7,12,28,6
20204,11440590,용강동,CS100002,중식음식점,16,17,2,1,1,6
20204,11440590,용강동,CS100003,일식음식점,20,23,1,2,3,9
20204,11440590,용강동,CS100004,양식음식점,17,19,1,1,2,5
20204,11440590,용강동,CS100005,제과점,6,11,0,0,5,0
20204,11440590,용강동,CS100006,패스트푸드점,4,12,1,1,8,8
20204,11440590,용강동,CS100007,치킨전문점,6,15,2,1,9,7
20204,11440590,용강동,CS100008,분식전문점,18,24,0,1,6,4
20204,11440590,용강동,CS100009,호프-간이주점,53,58,5,2,5,3
20204,11440590,용강동,CS100010,커피-음료,45,55,0,2,10,4
20211,11440590,용강동,CS100001,한식음식점,167,196,9,11,29,6
20211,11440590,용강동,CS100002,중식음식점,16,17,0,0,1,0
20211,11440590,용강동,CS100003,일식음식점,21,24,1,0,3,0
20211,11440590,용강동,CS100004,양식음식점,17,19,1,1,2,5
20211,11440590,용강동,CS100005,제과점,6,11,0,0,5,0
20211,11440590,용강동,CS100006,패스트푸드점,4,12,0,0,8,0
20211,11440590,용강동,CS100007,치킨전문점,6,16,1,0,10,0
20211,11440590,용강동,CS100008,분식전문점,18,25,1,0,7,0
20211,11440590,용강동,CS100009,호프-간이주점,52,57,0,1,5,2
20211,11440590,용강동,CS100010,커피-음료,50,60,6,1,10,2
20212,11440590,용강동,CS100001,한식음식점,168,199,9,6,31,3
20212,11440590,용강동,CS100002,중식음식점,16,17,2,2,1,12
20212,11440590,용강동,CS100003,일식음식점,24,27,3,0,3,0
20212,11440590,용강동,CS100004,양식음식점,18,21,2,0,3,0
20212,11440590,용강동,CS100005,제과점,6,11,0,0,5,0
20212,11440590,용강동,CS100006,패스트푸드점,6,14,2,0,8,0
20212,11440590,용강동,CS100007,치킨전문점,6,17,2,1,11,6
20212,11440590,용강동,CS100008,분식전문점,17,25,1,1,8,4
20212,11440590,용강동,CS100009,호프-간이주점,53,58,1,0,5,0
20212,11440590,용강동,CS100010,커피-음료,51,61,4,3,10,5
20213,11440590,용강동,CS100001,한식음식점,166,199,7,7,33,4
20213,11440590,용강동,CS100002,중식음식점,16,17,0,0,1,0
20213,11440590,용강동,CS100003,일식음식점,24,27,2,2,3,7
20213,11440590,용강동,CS100004,양식음식점,19,22,3,2,3,9
20213,11440590,용강동,CS100005,제과점,5,9,0,2,4,22
20213,11440590,용강동,CS100006,패스트푸드점,8,16,2,0,8,0
20213,11440590,용강동,CS100007,치킨전문점,5,16,0,1,11,6
20213,11440590,용강동,CS100008,분식전문점,16,24,1,2,8,8
20213,11440590,용강동,CS100009,호프-간이주점,56,63,5,0,7,0
20213,11440590,용강동,CS100010,커피-음료,52,65,5,1,13,2
20214,11440590,용강동,CS100001,한식음식점,166,203,11,7,37,3
20214,11440590,용강동,CS100002,중식음식점,16,17,0,0,1,0
20214,11440590,용강동,CS100003,일식음식점,23,27,2,2,4,7
20214,11440590,용강동,CS100004,양식음식점,18,22,1,1,4,5
20214,11440590,용강동,CS100005,제과점,6,13,4,0,7,0
20214,11440590,용강동,CS100006,패스트푸드점,8,16,1,1,8,6
20214,11440590,용강동,CS100007,치킨전문점,5,18,2,0,13,0
20214,11440590,용강동,CS100008,분식전문점,17,25,2,1,8,4
20214,11440590,용강동,CS100009,호프-간이주점,53,59,2,6,6,10
20214,11440590,용강동,CS100010,커피-음료,53,68,9,6,15,9
20221,11440590,용강동,CS100001,한식음식점,169,206,11,8,37,4
20221,11440590,용강동,CS100002,중식음식점,17,18,1,0,1,0
20221,11440590,용강동,CS100003,일식음식점,22,25,2,4,3,16
20221,11440590,용강동,CS100004,양식음식점,19,23,1,0,4,0
20221,11440590,용강동,CS100005,제과점,6,13,0,0,7,0
20221,11440590,용강동,CS100006,패스트푸드점,8,16,1,1,8,6
20221,11440590,용강동,CS100007,치킨전문점,5,18,0,0,13,0
20221,11440590,용강동,CS100008,분식전문점,16,23,0,2,7,9
20221,11440590,용강동,CS100009,호프-간이주점,53,59,0,0,6,0
20221,11440590,용강동,CS100010,커피-음료,52,67,3,4,15,6
20222,11440590,용강동,CS100001,한식음식점,165,203,5,8,38,4
20222,11440590,용강동,CS100002,중식음식점,19,20,2,0,1,0
20222,11440590,용강동,CS100003,일식음식점,21,24,1,2,3,8
20222,11440590,용강동,CS100004,양식음식점,20,24,1,0,4,0
20222,11440590,용강동,CS100005,제과점,5,12,0,1,7,8
20222,11440590,용강동,CS100006,패스트푸드점,8,16,0,0,8,0
20222,11440590,용강동,CS100007,치킨전문점,5,18,0,0,13,0
